1540892310.56946,115.218338
1540892310.66967,111.633896
1540892310.77027,111.236397
1540892310.87077,112.817329
1540892310.97150,115.635529
1540892311.07193,116.972977
1540892311.17222,117.809822
1540892311.27290,120.923759
1540892311.37340,119.198608
1540892311.47399,117.949898
1540892311.57448,115.649506
1540892311.67518,115.49704
1540892311.77531,117.552528
1540892311.87607,121.244728
1540892311.97661,123.669823
1540892312.07714,128.878845
1540892312.17768,141.181824
1540892312.27809,140.709015
1540892312.37862,142.336594
1540892312.47919,136.769745
1540892312.57976,137.909805
1540892312.68032,140.026428
1540892312.78081,140.622696
1540892312.88136,139.299423
1540892312.98170,137.446915
1540892313.08253,136.229996
1540892313.18285,135.722946
1540892313.28378,137.084824
1540892313.38387,139.161346
1540892313.48444,140.136139
1540892313.58500,133.804489
1540892313.68551,133.252213
1540892313.78580,130.769379
1540892313.88639,131.164902
1540892313.98775,131.791336
1540892314.08804,133.37146
1540892314.19603,134.150681
1540892314.28865,135.631882
1540892314.38897,136.534912
1540892314.48997,137.279144
1540892314.59006,137.278748
1540892314.69071,135.921692
1540892314.79136,135.396179
1540892314.89172,136.99823
1540892314.99236,137.007278
1540892315.09288,136.376663
1540892315.19648,134.862671
1540892315.29392,132.908127
1540892315.39454,130.998886
1540892315.49505,129.30603
1540892315.59572,128.053421
1540892315.69585,127.396729
1540892315.79678,127.261345
1540892315.89706,127.482262
1540892315.99751,128.558563
1540892316.09812,126.640221
1540892316.19858,128.060394
1540892316.29923,127.256805
1540892316.39978,126.540871
1540892316.50031,127.612358
1540892316.60066,130.239044
1540892316.70122,132.193405
1540892316.80158,133.92746
1540892316.90242,135.65535
1540892317.00279,136.903671
1540892317.10339,138.01712
1540892317.20368,138.99472
1540892317.30448,139.738693
1540892317.40503,140.477051
1540892317.50536,141.134064
1540892317.60598,139.805511
1540892317.70654,138.658554
1540892317.80710,138.693314
1540892317.90755,137.503433
1540892318.00812,136.47345
1540892318.10878,134.712936
1540892318.20915,132.581863
1540892318.30974,129.81337
1540892318.41035,127.952942
1540892318.51072,125.282066
1540892318.61128,123.636162
1540892318.71209,122.683136
1540892318.81237,122.568321
1540892318.91291,123.218216
1540892319.01337,119.328285
1540892319.11387,118.108902
1540892319.21449,116.2686
1540892319.31476,115.822784
1540892319.41564,117.178696
1540892319.51596,118.730957
1540892319.61654,119.036552
1540892319.71718,118.08065
1540892319.81761,115.575066
1540892319.91822,112.864464
1540892320.01875,113.899323
1540892320.11905,115.129517
1540892320.21972,115.784821
1540892320.32024,116.339104
1540892320.42102,115.325012
1540892320.52124,114.294571
1540892320.62181,113.184265
1540892320.72217,112.400223
1540892320.82285,109.21949
1540892320.92339,105.171928
1540892321.02380,101.837532
1540892321.12454,97.822418
1540892321.22475,94.42421
1540892321.32548,89.86586
1540892321.42649,85.31086
1540892321.52643,79.87149
1540892321.62683,75.071945
1540892321.72742,75.406784
1540892321.82805,70.917946
1540892321.92871,66.146843
1540892322.02917,63.266335
1540892322.12981,63.175247
1540892322.23026,64.264343
1540892322.33078,66.732651
1540892322.43136,67.764549
1540892322.53191,69.658432
1540892322.63235,71.668594
1540892322.73291,68.363716
1540892322.83331,66.12352
1540892322.93386,63.631123
1540892323.03467,62.488594
1540892323.13503,61.074348
1540892323.23557,57.982445
1540892323.33597,53.645336
1540892323.43664,49.945995
1540892323.53717,45.80127
1540892323.63747,48.943283
1540892323.73820,46.828064
1540892323.83866,42.877914
1540892323.93908,37.321175
1540892324.03968,35.34576
1540892324.14020,35.252079
1540892324.24072,36.850986
1540892324.34134,39.409416
1540892324.44182,42.145924
1540892324.54235,44.57333
1540892324.64279,43.08511
1540892324.74332,41.059727
1540892324.84390,38.685032
1540892324.94441,36.83847
1540892325.04496,34.743252
1540892325.14551,30.680397
1540892325.24603,26.33717
1540892325.34662,21.209518
1540892325.44706,20.527569
1540892325.54766,21.420807
1540892325.64794,17.863749
1540892325.74862,13.265648
1540892325.84922,10.174599
1540892325.94964,9.931043
1540892326.04991,11.413857
1540892326.15058,12.430403
1540892326.25124,13.303756
1540892326.35178,11.51348
1540892326.45228,8.874143
1540892326.55296,5.320272
1540892326.65322,3.762163
1540892326.75396,1.107907
1540892326.85434,357.214478
1540892326.95490,352.743225
1540892327.05547,348.118927
1540892327.15588,350.66391
1540892327.25643,348.557983
1540892327.35717,343.765564
1540892327.45748,339.043671
1540892327.55827,336.108521
1540892327.65856,335.438049
1540892327.75919,336.307465
1540892327.85969,337.494812
1540892327.96021,337.931824
1540892328.06062,338.334503
1540892328.16120,333.710541
1540892328.26175,332.365234
1540892328.36223,329.917664
1540892328.46273,329.392517
1540892328.56356,328.22702
1540892328.66379,325.113831
1540892328.76445,320.462433
1540892328.86498,316.82782
1540892328.96537,319.010803
1540892329.06594,318.205444
1540892329.16643,314.216919
1540892329.26707,310.144562
1540892329.36756,307.616272
1540892329.46815,306.849274
1540892329.56894,306.832916
1540892329.66933,306.890045
1540892329.78293,307.203613
1540892329.86996,308.062714
1540892329.97063,309.509644
1540892330.07105,310.487091
1540892330.17183,310.118805
1540892330.27231,309.210785
1540892330.37279,306.697418
1540892330.47335,305.756714
1540892330.57391,305.254028
1540892330.67416,306.062531
1540892330.77489,308.616577
1540892330.87533,310.796417
1540892330.97601,313.188141
1540892331.07669,315.90976
1540892331.17705,318.33606
1540892331.27749,320.119934
1540892331.37803,321.052673
1540892331.47858,321.356049
1540892331.57917,321.057983
1540892331.67963,319.466919
1540892331.77986,317.487
1540892331.88037,316.958496
1540892331.98087,316.482819
1540892332.08158,315.659058
1540892332.18219,314.501617
1540892332.28296,313.061218
1540892332.38335,310.925751
1540892332.48378,308.516296
1540892332.58436,305.898926
1540892332.68523,303.796906
1540892332.78543,302.416107
1540892332.88593,301.784332
1540892332.98662,303.273071
1540892333.08694,304.735535
1540892333.18750,303.511719
1540892333.28804,303.327179
1540892333.38855,302.649902
1540892333.48903,301.93399
1540892333.58959,302.532776
1540892333.69066,305.101715
1540892333.79059,307.343628
1540892333.89104,310.159058
1540892333.99183,312.734314
1540892334.09228,315.245178
1540892334.19263,317.038208
1540892334.29327,318.160614
1540892334.39379,319.063019
1540892334.49428,319.599121
1540892334.59472,319.217743
1540892334.69546,316.290741
1540892334.79582,314.850739
1540892334.89641,314.46875
1540892334.99683,314.759033
1540892335.09743,314.893677
1540892335.19805,314.445526
1540892335.29860,313.61557
1540892335.39915,312.54306
1540892335.49925,313.689514
1540892335.60012,314.504822
1540892335.70075,315.416809
1540892335.80111,316.722504
1540892335.90163,316.782898
1540892336.00216,314.637634
1540892336.10284,309.707275
1540892336.20328,307.983765
1540892336.30382,308.616882
1540892336.40437,308.861328
1540892336.50478,306.462708
1540892336.60543,302.287506
1540892336.70596,297.279175
1540892336.80641,296.317078
1540892336.90698,292.928162
1540892337.00755,287.754883
1540892337.10800,283.476715
1540892337.20849,281.494263
1540892337.30911,281.070831
1540892337.40957,282.714783
1540892337.51017,285.437408
1540892337.61066,287.320831
1540892337.71118,288.069336
1540892337.81154,286.280701
1540892337.91212,281.347046
1540892338.01275,279.371399
1540892338.11319,278.002991
1540892338.21371,276.275208
1540892338.31428,272.331207
1540892338.41474,266.407013
1540892338.51539,261.008392
1540892338.61586,259.040924
1540892338.71669,260.129761
1540892338.81692,255.167603
1540892338.91740,251.192596
1540892339.01798,247.003387
1540892339.11845,244.941132
1540892339.21896,244.531631
1540892339.31958,244.998962
1540892339.42006,245.389481
1540892339.52051,247.314209
1540892339.62142,248.410919
1540892339.72168,244.191315
1540892339.82222,242.128113
1540892339.92269,238.928894
1540892340.02306,237.864655
1540892340.12374,235.206772
1540892340.22453,232.409698
1540892340.32499,228.43985
1540892340.42530,223.732956
1540892340.52581,220.983307
1540892340.62622,221.920731
1540892340.72687,218.166382
1540892340.82750,215.025909
1540892340.92794,212.007309
1540892341.02861,209.405228
1540892341.12877,208.951813
1540892341.22943,209.626587
1540892341.33003,210.944214
1540892341.43048,213.492065
1540892341.53101,215.575546
1540892341.63158,213.798386
1540892341.73207,210.342972
1540892341.83264,208.337524
1540892341.93310,207.933517
1540892342.03372,207.184662
1540892342.13420,203.940155
1540892342.23459,199.501511
1540892342.33535,194.02597
1540892342.43580,191.733231
1540892342.53628,194.003113
1540892342.63688,189.324036
1540892342.73744,185.064255
1540892342.83800,181.034744
1540892342.93843,178.469955
1540892343.03912,177.692551
1540892343.13949,178.487564
1540892343.24006,179.83667
1540892343.34074,180.705231
1540892343.44101,181.966934
1540892343.54163,180.533356
1540892343.64209,175.842896
1540892343.74262,173.529221
1540892343.84325,172.769745
1540892343.94372,170.713211
1540892344.04420,167.687531
1540892344.14468,163.393402
1540892344.24524,158.24292
1540892344.34603,155.576721
1540892344.44627,156.231262
1540892344.54685,153.147217
1540892344.64737,149.873642
1540892344.74777,147.527222
1540892344.84866,147.167603
1540892344.94891,148.131027
1540892345.04949,149.241104
1540892345.14993,150.358582
1540892345.25052,150.073853
1540892345.35108,146.416382
1540892345.45171,143.776352
1540892345.55205,141.936691
1540892345.65266,140.396683
1540892345.75324,137.788467
1540892345.85387,133.89418
1540892345.95423,129.422485
1540892346.05465,124.60833
1540892346.15527,124.254089
1540892346.25576,125.571037
1540892346.35632,122.526093
1540892346.45693,118.546852
1540892346.55731,116.355728
1540892346.65786,115.710075
1540892346.75832,116.665329
1540892346.85915,117.861717
1540892346.95964,119.191391
1540892347.05991,120.326027
1540892347.16040,122.918625
1540892347.26086,124.85836
1540892347.36160,123.121399
1540892347.46204,121.837257
